"Digit","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11"
5,-1208.79399272626,-889.528062630083,329.395592382427,413.56241567905,-539.120515557877,-443.771124450109,-293.38442847146,229.081796007349,205.168238712003,150.433108411746,-34.9130378095019
5,83.3257904084543,367.383954986344,697.158003036908,186.287164235083,-451.290421471552,409.479621763674,177.769543692259,-9.12705233229821,-222.375361201944,189.554810946448,190.69485608537
5,-193.493285488935,499.147822166414,31.6675717808331,29.1770815890644,596.960722339963,189.951806619533,-78.9762526700393,-323.627665088619,242.469470700491,-186.070079427999,-262.624756998445
5,-853.689026359447,-429.878233795712,-133.322439059931,253.727393686011,-10.4406420436778,-422.784556653018,-577.691901225161,52.6565031870719,-83.3551256782054,-195.012511248542,87.8674588457541
5,-693.9375671297,-685.923505926885,560.617259288969,366.049381297659,-288.990907451239,-247.3338109502,-337.720305815685,-97.8199981571054,217.408966710783,-96.8902223001311,-318.942232319269
5,48.459225984618,760.569672744273,481.115955648129,-157.39370565671,311.18866477563,-45.3240692404954,-312.145833928019,-421.162313508926,346.029645098787,-26.129983197852,-97.4350454792826
5,28.6146809538767,927.864893412474,674.153036482488,-132.327332723146,-44.2530191454908,171.718968593231,-393.621792398173,37.1326920192526,8.2503417219101,-125.579687720029,-131.749314229453
5,-669.312204408244,491.507485718382,168.161988744259,-310.04745881668,-166.542385112966,367.58892898768,349.946276946171,-717.765035314846,93.2119613375192,96.5336739357368,64.6580385359337
5,-1014.26339112703,-301.471116249325,-156.15842990866,388.291532348329,86.1183958603276,-139.449328536661,164.376096147702,169.879184685695,-69.0413563969412,-453.747355546923,195.991980878922
5,-685.214650847781,184.162885805988,15.2295230378226,404.375986239259,526.832493141036,194.520077525496,388.478563920364,-469.059996752851,49.2421859484314,35.0356266375536,164.17073378454
5,-232.735409945881,935.05782002589,620.853575595222,-299.253715464286,115.903375276894,68.7723291945086,37.9443774819613,-47.3840293996698,-437.86058632686,28.9042151847291,-54.0195839044132
5,-67.1785885880293,839.470468537542,622.833170107601,-183.922311678971,439.599164744708,204.432018385459,-425.8319798418,-413.910184254487,71.5866774357879,52.0567773425765,24.430523140009
5,-639.169673600322,-430.071402993286,501.918655669532,429.218021499421,-94.5788375632363,134.034529383383,-202.365727662942,354.139359240095,-204.582815453109,-64.0182069454942,193.438815023066
5,144.968133424934,718.531928163186,898.784261820514,89.4693611982113,-557.837895935115,256.766214995986,-160.131533803729,458.946922078897,-78.8352854758294,107.256982884391,-266.767441192757
5,-829.364242767837,-714.36673831454,434.846125055624,287.955311463623,-419.201901046974,-261.775080718421,-505.000379221095,301.33022178742,169.351880167637,507.033469746439,398.444435388905
5,-592.568069666733,-44.712620420895,160.171148914829,226.404992212873,797.445674272408,-1.12071209615987,-625.117928291331,169.390353641508,-12.2465156366075,337.117734843083,-157.726352169523
5,-398.848509619376,318.816514194254,224.959266387665,249.343446041573,-400.825046168246,261.184177383963,996.784210829705,186.234496501441,-215.147169984208,-68.3776995920436,219.598733274928
5,-303.661160053212,390.024970443235,-760.358739870473,-519.269384706859,136.577491285039,196.847837243051,-188.076211435403,17.6478640037843,638.53671249822,-58.4560440708175,-418.37827809029
5,-839.999539234303,-571.587038147694,-531.051178605046,35.7649676075298,192.150677194783,-59.3148455284475,-485.259468498219,496.621559160705,-192.157357619763,-363.783299584487,-11.0948338497428
5,-867.951425577773,-371.222911281821,789.670971219452,181.426678937217,-527.744253899917,66.3186928684953,-473.226129104916,473.909664923838,644.326150550281,503.879633069216,-421.111671189397
5,-792.611314406907,6.35506542700716,-779.11448737941,-160.986769749923,110.352680562823,52.1005616439408,223.339142343217,-857.062543680281,212.88843460131,-95.188481489717,25.756977008401
5,-296.470099842727,-385.644535081605,-258.447324414198,-539.056868472919,564.76432705775,-111.349171454903,-734.776217654471,-80.8588756171017,-56.2926237181351,-150.212378739871,219.18915257595
5,-634.187113555087,-512.861246844837,444.840954724495,336.505196051906,149.752162914879,-194.768376642546,-341.627987246977,-34.9048753735471,-228.920917039075,186.667427682104,321.586463125952
5,-319.306862911314,452.920375077392,-494.817837042729,-319.223790205157,861.816207722905,-16.2065939120587,-149.470404325348,60.1077765091617,484.21421363101,-13.1596195956856,-162.740507087806
5,-1068.24698806714,-445.785046705552,-353.526532438718,156.589038484776,-109.094052633276,-85.4658043096635,281.210539217286,-58.5100529146358,6.41366683628238,-315.338289613609,-178.259674269606
5,-924.886279234738,-463.913741308562,150.431128463776,353.170513919771,255.379568248849,3.87509172150912,-10.7342781163256,94.9064373649947,-87.4652847751998,-224.411944008496,177.349763769751
5,-906.314962893309,-971.961886002082,-98.225104723798,-53.832590212278,-969.43286031869,-417.755213301425,3.31117727077311,356.500799974912,508.450465784096,140.184969344493,-240.287146127266
5,-750.692815079984,-309.894287341356,-644.829216420291,-357.426286013009,-813.983958591758,325.392397583993,-347.50965673076,-707.06760081299,7.25597592709046,-209.538428289947,-451.01274294698
5,242.903169769038,631.093592473247,317.377155073539,-14.0716821164061,14.8817057058408,255.385673911124,-216.025427597314,302.778488573746,647.131586227635,470.164963716802,-68.2508811095646
5,228.287784665751,804.421024377491,43.8877799239015,3.21463633506123,-71.5662365616127,299.708827666157,-646.419092096264,-191.613037895033,118.692755623027,9.35702646076555,-278.861312063166
5,-486.656241620472,-643.210686273148,-409.129882888113,-191.567586330147,313.209172260072,-125.997478028262,-730.387445922911,236.329172124999,-492.922722440388,-204.466450900518,-49.7755930794739
5,-336.912654824816,-77.400606859624,402.870411095539,10.2460645167712,566.150299288749,59.3814947430136,-27.5819845051011,221.91779479373,241.52143173429,-558.046863857671,-26.8914824145238
5,20.9907539365903,474.56640431491,1048.1949042868,102.101235167938,139.359334024918,261.712940573603,-8.61805215910739,-137.8365838167,442.818049163743,25.8255222505424,117.630684416879
5,-416.427022343241,201.478712848632,-358.969498986986,178.575634049994,362.202207327685,-117.237152108159,274.272414056188,-54.7389714559196,45.4004955316306,32.0387963115415,580.360115832094
5,-136.584373402317,584.111391040406,386.219139317009,-178.407526605564,-316.016917804314,160.428994217054,648.770973253708,-206.908595698769,-514.687436355418,-53.6294573947056,-87.2943995019208
5,-745.929764796426,-93.0191592147746,-222.447160441067,394.085211446123,543.066156855915,69.9226731951639,437.282722337973,-329.061313312666,49.2361717917422,187.270577342391,-74.8155101636096
5,-499.834512317925,83.6423465866604,-101.884114286274,-246.84990355966,454.558829934359,383.796169852122,-484.766404414842,189.186321653628,-312.64630454014,176.483584358164,-66.1782364114075
5,-946.24361453786,-337.614916337372,-344.718899791054,186.575241014972,405.479044727962,153.110390897775,212.763508696562,-67.6341530439703,-269.678404362359,224.143106582265,-152.434684518353
5,-553.714280690422,59.0941841963497,-334.755207736833,-284.615539650587,129.850242315039,261.411834896647,56.7778307245018,-618.893792932151,-126.530920633359,-149.523175279053,-578.329290656222
5,-630.806751085642,-986.499472069369,321.110787618277,146.850930209582,-261.524956027132,-431.716253809804,-392.280636905223,-608.840030891614,-15.7771500797156,275.645400099324,-217.020170791185
5,0.762144192492275,487.930683379724,-395.657834556765,-338.004163327478,627.511607760201,213.801756958092,-545.073776986935,-246.860303847466,98.6818933524366,-297.217062947595,-286.278459720441
5,-884.250432683763,-368.342986326786,-249.888291367779,40.7570076751687,89.0309178055878,-248.8262692986,191.9795552368,101.743491935946,-329.051841094057,313.735217659587,374.779731856064
5,194.584807886156,662.150312957792,708.225141275574,-142.260733701093,-79.6844039750511,66.201603487919,-351.288331333117,-241.175698816423,456.087957555644,-85.5427287426062,-158.275366388369
5,-696.080557892151,161.802145061551,-501.716668389551,189.072500121855,-459.333068895887,-111.239709765418,796.388899645083,244.113413270126,-195.432629523486,-341.796374696252,112.501223067285
5,-350.248444719819,-591.688025222191,649.279429896366,139.222655951421,-50.9870296296882,-258.5913035933,-202.177686934362,-419.3956591115,90.0404331504993,342.99081052873,-509.217768723335
5,-786.857676812957,347.63663092253,71.6152226870031,218.546006208029,-193.341824693473,100.020166939232,678.433729285265,305.240964937278,-96.8566329414824,-81.3155064119935,465.111345022836
5,-63.5351167779085,906.153968461116,462.070079035576,-201.051297178225,-68.6934536030485,97.7199438209504,-403.916490503877,-598.532290314851,-25.3756943883515,-230.596850731623,-233.324952724487
5,-496.866942250359,961.02163558742,574.887548344224,-328.455152083458,-104.425552518558,152.355550831162,-74.1254230681716,352.778793878544,-283.332381328837,-65.0191195352629,-187.581398073094
5,-168.00410418487,545.232710196019,-518.92315222994,-648.903511478571,-11.2018241354651,366.396018785507,-273.136820600737,572.051768499833,69.6821139274314,27.1169611993331,-129.039328708507
5,-982.438364074565,-5.64103494928114,-159.207941797042,-532.731147409487,-533.571264203319,266.510706344625,251.543285215716,-382.061095386956,44.4305810156861,242.868325551384,-240.211283649448
5,-557.559512720988,-321.425145256448,575.418227108374,334.366422845318,-196.644287859989,-217.119669382384,-513.727987869278,478.423485320854,373.830648558432,-19.171450273943,222.483428139963
5,-795.064052995061,178.72695081546,-18.4813470476791,259.749049836235,-225.12576068276,66.466017901903,1029.42224592193,-45.7093207829117,252.372592915085,-18.0841587419412,47.4593317553606
5,-949.968935288715,-889.063895725328,-529.566338667359,-328.75331723508,-295.945334194111,-550.950817245376,-641.500193775501,-284.492827521148,151.169059892094,76.5928517061513,73.5768115509136
5,-1101.37150294227,-562.614786677736,-818.153124473934,-464.842957503264,-245.802430862196,-177.912410458915,-427.954450949063,399.357400915683,-369.036813843623,-423.418041646427,-250.616517068054
5,-718.947327619554,-807.239743869708,-284.422423140074,78.9584716924279,1.27559835035287,-241.227720922117,-369.288777033492,701.185368997852,-112.34301740776,-29.7412772268119,389.270212255706
5,-284.32470424027,909.196085872757,537.028333959875,-195.900362263103,437.974400213272,-173.261660928782,-90.7622251513185,-244.623937301897,-235.940010674989,-220.460809523089,-66.0738916375813
5,-826.449421505518,-633.986547477479,175.158247954895,263.875180069215,-105.024503092066,-298.00140219562,-614.242603996312,-309.080880642772,-103.820041683472,-187.488856809478,-171.349357675234
5,374.467104715294,-400.551352474848,311.039936287563,-820.909705185462,479.135908324997,349.578416495589,-274.808145023724,7.05455214160226,-254.07844215546,-253.961969231327,192.989622208125
5,-348.898618201108,545.152732319762,361.781888165768,84.9399018657872,521.654836646903,-295.114296377392,-75.0597185374792,-285.739854924684,-122.52677009322,-123.448355502159,-140.472188770737
5,-1171.3004336423,-479.929262674439,-329.792711216575,25.0960743591092,-355.756488876259,-150.168166212217,283.004662061802,278.835696844855,-88.979280483686,50.9657574925855,255.446924928183
5,-51.9298764466452,678.474517400068,560.895068378061,-178.662744278309,34.712081174949,546.454231120746,-565.603749769367,-164.7231141396,534.489174240426,34.236218899293,-119.188158238379
5,-706.248464897641,731.889704424211,-4.89848117918145,140.112488370278,191.852757176986,-24.6885905696037,714.441660545101,217.484650107258,-133.909417840873,179.39141814958,176.907244382588
5,-474.193404193291,-375.481816413974,-224.268604983026,84.9434853517178,118.843570167133,281.122845104284,-208.042857343027,241.00525819829,325.652440166708,-333.718871845543,330.593872768417
5,-544.743079756927,446.197704646653,-816.275674081665,-496.393465532771,128.37480965849,216.911288297415,-506.730489742549,-204.746002083036,-351.293637983249,280.270935356535,-673.264595373545
5,-589.438720428039,-247.478487842529,-167.154237984885,-222.473530808481,638.380627233805,-16.4521077997829,-475.867351216125,270.534534449968,396.662061013741,-291.541125510197,129.427802475168
5,-367.889593925738,-675.406458999575,-700.553442642824,-94.407701932739,351.802721229252,85.4160008209178,-371.844572644248,126.544974806551,149.757949305182,-12.3719418414811,171.272660540724
5,60.7757789480756,690.682584962308,175.130998278308,-124.981965588338,-520.508050050076,430.898551281591,-279.491766065495,483.282143113362,209.881074221226,601.142399549613,1.16693478450369
5,16.2073670775889,-132.947102709539,-315.144700752648,206.802949861773,-327.441899784486,407.564999413933,-240.503028114086,15.6019318916647,-44.0570543436935,554.513867035461,92.9595069065848
5,-809.077866625461,-110.460876236473,-510.890317620453,78.0416847817762,-400.272432959373,-137.626575266246,348.252652731535,402.772486685818,108.45946318546,-449.554026381079,340.476211771116
5,-328.011666889919,-375.920444919943,-155.602846581263,110.189520844169,834.454618731156,-77.1955682602487,-334.3414247106,208.9098222895,225.622317299751,-221.079714092546,266.498721342784
5,-1030.39625153546,-348.781823476402,-313.516749467035,51.9565608810577,531.550397842098,52.9993972983219,-224.169821973776,-112.722336584889,-353.707493344844,178.909590518622,-51.3057515748262
5,-1249.88048260302,-437.311433289035,-627.417714840918,-277.274130074363,-730.225166124149,-281.753485963143,-142.39973132061,152.135775396742,84.3797600893012,-512.174261189832,-265.354885272286
5,-100.929620707036,-138.074192142344,-910.923599188522,-299.04776887243,-119.917032965843,203.980916624258,-308.251052458764,-719.660261785768,-28.5083895240997,-14.0014719038258,42.2663156956839
5,-143.879257569956,-269.907723940985,126.878302036096,-91.5549422430649,754.701703222936,69.3086219011626,-154.879619223295,753.95569149163,247.217148564294,-294.384008709361,-717.662449449858
5,-364.337740814868,768.714580295221,-400.443638339759,-340.728567426537,572.902063234302,135.307892159868,48.7086227910848,267.758787917625,131.301325763764,-38.3537150392708,112.114625337774
5,-416.486455717064,128.233494841804,-238.608698982152,416.721218529182,570.736441080359,41.2987405806196,232.778310667382,-300.469803825926,-171.168754655745,22.0037688759653,2.80720939757954
5,-1020.3636946962,-541.116581635603,-147.166745863286,-325.270640698879,-528.290638399303,-274.481275000531,-125.941304895795,17.9460348829057,-384.975648063113,304.4263253126,-205.066069683184
5,-85.9473941796951,402.49033746627,-316.695104178006,-170.748236849994,-470.2963480917,478.516505576915,-146.479125722393,252.414568361427,-36.8758351164275,582.389575909531,-52.5317682095686
5,-694.224901701064,400.603569703291,-26.0797502124699,227.276348820391,246.514863593242,293.717362186338,690.389684154863,98.7381262224331,89.6074150855257,316.737135780835,184.101561243462
5,-538.658738539947,830.010641838463,-2.17924412500469,-294.542895227928,450.595739891595,-373.086502439069,-287.227071425569,-244.497003995971,-169.756065947788,-11.7925744744779,-181.946573456384
5,-751.139284105998,-163.556690314971,-97.5242753749468,189.259626767994,-498.218733441403,-161.488575244968,822.206645984386,-19.8032957039551,378.144987250934,-148.591786712826,-431.260036837488
5,-944.403073333218,-616.957056237588,-690.893398034492,-667.700944380312,-224.431299628534,-331.439982321071,-235.480704836367,-338.107111456141,239.933306002794,23.790326467479,178.36028634079
5,-589.185089566784,93.9434068841811,-659.156096566701,-343.008162929069,258.14841569548,203.93929148089,-279.332476827713,-546.406225884552,94.0588331404611,-522.800530637835,203.526871546315
5,42.7429099558189,151.466566293573,-273.69405448361,53.8964245319975,551.401430880037,200.471743528299,-321.998626521102,-226.954619844876,-236.093329406361,-98.6791796880925,94.1909641145471
5,-388.316466924558,105.546578345446,-361.752880561802,-69.2575462607004,286.799044329576,162.1431994874,-11.3848007161716,169.321184259596,-21.4178625067758,477.733320099759,341.340254394828
5,-265.835848994493,973.396552553642,606.711750398612,-251.828067631269,149.262011463964,29.388594990022,8.68217975856438,-106.652440549393,-404.698670364697,8.42347350925359,-4.56056100445152
5,-882.356584876723,-594.289562217479,72.3001977054876,443.336595465202,-17.4796726512554,-188.758156905723,-348.465685731435,-334.219859371296,235.832062121416,-201.401524407396,-115.929560512214
5,-599.767732942812,-387.332359671386,205.016511440413,472.802530743408,462.374125887477,104.667909510773,-45.2474474855463,-289.624610218833,-99.4226340458518,-385.928005087316,-9.15877741334199
5,19.751889904783,912.743594047775,460.254158251668,-210.879273444284,67.3792540256105,241.560017377942,-468.324868261605,129.65428639876,307.333100205511,263.876958842973,-16.2926514833664
5,88.3298264584261,827.992709807843,-4.46956852790913,-212.507207675862,-11.62428723189,-115.332898723777,-443.699785400013,-397.679554218345,386.078186205644,-169.491448595512,-662.992126558097
5,-1035.45863954695,-630.692822881263,60.471092986349,225.167035498108,261.12103552299,-195.948521048705,-4.27652197437263,-547.979425634285,134.158860245055,-270.25358047036,-158.805107616701
5,-35.3256587520643,-154.98848563567,-518.631126596199,-674.486999907569,180.800663469694,174.84815677134,-850.503132969751,-296.477616178584,-205.051838250602,-246.878568826084,171.518845993717
5,-891.073675177496,-270.833567730253,-159.018838576509,285.074981766332,-170.755859482769,86.0417445170268,243.558903156196,905.342713752871,-87.0612650223372,-250.326155590944,296.260866928879
5,-712.747139942052,-713.33406151889,199.114258546817,275.936370518917,150.361987107211,72.3113078950353,-364.71972294144,701.810989591801,-226.612228520703,110.728077078202,359.731883032429
5,-145.631103432747,200.730747912324,-154.244977889099,221.487624298497,576.445892381653,274.515394243073,154.975219333715,481.001600895797,389.891948689417,-354.968339042849,134.744304325554
5,-608.076218966956,-418.951645837204,927.240858673628,442.696822998714,-277.805516290866,-94.4270753075544,-356.360931492199,-76.6835442347281,249.960466026818,395.771479039973,171.182031911567
5,-697.277856709938,452.150753292947,-258.244606240239,205.319392375207,669.513887803709,-39.3659061335727,336.931263988037,-245.736994456368,-75.9919530381191,224.938057106094,-219.726600421901
5,114.717841550401,-205.159539421769,328.529719426655,-671.522473332626,-415.300371314359,264.297654919286,-683.352388289587,153.836973527735,9.90644755354201,61.1975057363619,501.178251284899
5,-582.190576223632,-21.7467978114366,-241.345549156469,-42.0621998698619,215.977280776564,-49.1955435480634,420.869212652157,-429.434634150316,616.932295306398,273.245509049867,3.22480961174121
5,-304.028325945801,777.773473018472,-106.029810183266,-129.52192506532,217.489403295312,394.806129453569,-1.10134838587669,-328.427212486574,-51.4728802548078,218.424800006195,121.639488882064
5,170.617195589532,327.05557067232,17.4646400242625,-85.6941746068919,-42.7104906634168,550.433541482423,-103.648340869607,-200.461113927436,330.614259883044,-354.400280169983,273.453417756227
5,-96.5969662543895,-594.359064682272,83.6379340709573,-450.777743891636,234.90892014091,-22.7336343570707,-193.19398940527,-807.831233511375,-185.483328977733,343.174317788229,-84.396966386947
5,-618.418549174745,-463.714790570218,-129.402675897063,184.437528793428,387.880313198207,-98.4903090206979,-581.654247153768,157.360289766961,-360.135423296777,-339.769178499587,-149.53450989465
5,-604.539499137809,-721.779742619146,-135.496790087331,359.586771506895,-23.8391880972525,-39.2849321080986,-149.934575889866,65.1307987170962,-189.499290020702,-8.38139040244059,7.5110371521617
5,-934.837138200717,-600.343896212903,470.799856418849,407.512722714956,-255.058314659083,-243.246451522186,-6.02984430589091,-16.729311264948,23.899851258173,425.627905440244,226.389715579776
5,-690.71763950682,-182.471360249595,-81.738469787406,135.327467956472,720.040095292158,19.6651398402303,-274.954320545261,445.036136520435,256.263208228865,-408.858998218993,-286.201559682443
5,-627.421860926763,308.41658145777,-502.927614836262,80.4758793593214,452.447098043651,33.5731903316719,130.397585047807,46.7189156665275,-82.5844826243923,-148.956932713876,-298.616631525494
5,-583.168514355348,464.402651720768,-932.047882875809,-383.759710230202,-85.3871985478321,91.2299477604381,-140.513200716603,386.829383797151,-364.150570329834,-3.05234964839163,-376.816257382636
5,-368.363724809052,358.089637278763,371.183938483409,147.083761953565,597.923304879996,364.687018024923,220.125069107053,234.923753181151,333.689694325004,118.853942236648,344.885124799619
5,-504.348977926199,-236.940836239306,713.531486027225,243.958490860299,-43.2108596495324,302.16552261989,180.873899578514,-210.943886096807,218.84409635842,31.895252548592,351.3946681145
5,-452.987417733283,907.438019625784,-105.229577721236,-309.090224515625,169.009820773723,294.680009551421,6.22490379064823,304.104565857449,246.829651237642,100.462609240368,-113.894990950786
5,-247.464886817745,420.6024485091,168.216745423509,69.2112666157725,337.938031366187,40.7899056841623,-191.639104450382,-77.9653017243201,-132.097237030166,42.755069414004,-497.47524186838
5,124.534784653114,221.843334599867,42.8815334298107,-353.327617133837,-113.019754132723,610.317574349756,-104.786193762584,261.479820547951,265.662806467117,256.833903030867,466.796345933061
5,-342.324136747247,427.880161676747,-103.254402617954,155.948141679482,242.402000272208,147.49777592856,299.681891913274,-115.080659113355,191.287658874702,-108.5026049967,518.915772875067
5,-327.473792208455,-185.68315354541,-14.7126621820102,11.0633068372634,764.471693495569,105.896202305127,-388.922912797277,50.7821239065816,-187.587735268205,-76.7698630641654,117.892883835916
5,-763.997529569558,-387.429765777619,556.38725579442,15.6378888398288,181.929202587758,-264.110526608461,-565.853384342672,-301.735220843134,361.9891027571,224.94271845125,-392.685346592641
5,-71.0998137579257,-318.53253495454,-145.734773404021,-295.452997253715,-498.760418849697,-5.66007563687043,-632.644961387681,-759.265604582043,384.71397185043,-150.909655162517,-36.7529842086813
5,-561.867778807329,616.059005606416,-302.09383212036,109.582624308715,453.705728182888,153.711419821086,142.268354609852,-335.039922556747,-138.390980824059,120.158129497647,-77.3365510602586
5,-163.094405535188,876.967104524108,181.673784432,-330.825025377892,288.139048321465,-111.79641018752,-466.363351370995,-578.669328087092,44.9982488088834,-265.063582974468,-246.433101871133
5,-1022.95577350389,133.258544593424,260.934422134551,46.5223277275389,-386.893656469716,55.9173153602113,904.844820630928,113.680022186235,499.581456352528,28.2945163712113,-217.315505405137
5,37.8372934738059,214.053509081136,-127.215361914523,-130.152986767526,568.395301145099,200.654562088681,-723.946893553624,-161.167765521437,-281.719925176044,140.479877374274,-465.027173119421
5,-684.626759998337,-672.879238877323,-364.012130333506,205.848899376214,-293.630525774356,-78.6793295592778,2.56863459351172,-190.20150604474,-196.71023791674,-158.922169133369,23.1498394125084
5,-1001.92611219258,-211.231446106439,-274.757132834081,353.534463478225,443.966505595393,41.2900797203553,154.750822576943,104.495175438541,-10.0857965939403,220.071956818169,84.2366163676719
5,-805.253493640122,-361.02853211952,839.499339293475,191.29197291364,-59.8460510050424,10.5409959922709,-292.595833896746,156.198480326034,493.929369108984,568.117340852887,-158.67254148916
5,-175.954355402558,916.141802001455,272.109071933311,-343.091386313071,305.941825069491,28.9975330111101,-481.921844618273,-414.913661629251,-54.0323259769765,-133.037308262522,-93.1247679357986
5,-1157.06459616398,-211.439987718357,-785.971651646319,-210.308467592804,161.647402923865,-0.263455841203084,145.829816823121,-85.5142753499004,-349.363315612194,217.90272268895,-317.003649384539
5,24.4547052211744,644.006306454093,-421.137445939298,-225.275854038445,-488.938850077562,256.064737826829,-542.408603320215,-219.831939493599,-52.5932985115269,762.468141707306,-560.827089843359
5,-638.026878184486,583.134467491159,-682.613681352985,-173.681202107867,585.495944492938,229.931907056404,-167.946114333418,-291.120408037211,-172.037101440157,71.866908756635,46.9369641562323
5,-617.208031868564,849.536296155191,373.205169183357,11.3798696066257,486.080720236227,-91.7959605570881,270.302754444891,361.792862880525,251.565238132967,48.6280052009706,219.68479053537
5,-604.509235638727,644.461936008287,-202.925181429459,74.9681850238781,-337.115029169866,182.360032415359,771.920466424433,271.970861610498,-166.72871562426,10.2657410491687,379.678983543878
5,-303.482050972192,32.0874535961494,-460.335113386728,116.584228713521,462.917642812536,188.399322350262,-76.2311485999281,-541.461145720183,-13.7616964632649,-144.816051365925,306.343611438634
5,-26.6605994747231,-528.225597633553,344.95047891344,-575.892311421711,187.499291790988,-233.855176239336,-246.452686272702,19.9905280152512,-51.2532771566255,36.0030169927671,-551.580939647934
5,-604.054687434577,2.1631868211771,-291.915719489449,274.989108745691,-16.8566098821157,9.93230152582508,637.642801820709,-169.326550523632,108.506405789751,393.365258094109,-47.3898281007261
5,-432.587891651324,122.269339274255,-26.1217724930541,-229.888839848054,196.88922524192,238.709473490151,-26.9873172893421,358.716773661797,-582.39776247615,225.044610269328,83.4274168600389
5,-211.659869690173,1019.59815099604,-377.000608365273,-282.074607420114,40.6294831095085,-233.252694219851,-483.419823298318,-291.241281362509,-238.031860904697,153.821707228533,-412.181545839063
5,-128.011504057581,635.653877187158,-213.314938859955,-314.950956341807,454.487327218725,-119.276284185047,-622.890143179366,-75.272509036093,-42.1256476884491,347.81205677531,-307.923409202506
5,-493.533919157124,834.112773637565,376.553965107562,23.8735299560916,497.287825644437,-222.895336598022,126.114043170354,-107.668150965963,-237.001087428307,92.944546348192,138.78252750887
5,-609.006590709368,595.732209672101,-360.342775254597,57.2514766180226,451.784514386467,-23.5374409058214,431.619876108167,-138.767697449715,-225.901461271399,187.885138867904,150.886384058087
5,-386.830373881237,-436.823569743788,875.731137142305,319.676034121862,-301.164220492214,-18.2922669259654,-66.2629044906684,-33.334701757433,-253.273618697992,313.50701240715,96.2871719947776
5,-177.390905324146,843.611863106964,899.114975155394,-192.65279927702,-379.571881278666,411.698924328034,-375.080821733579,-317.439225094894,211.072606340896,113.891674971595,-171.555854521237
5,-776.521101641487,-254.333389625241,50.5574999897661,432.736261098634,391.027646940915,43.8163414796673,-186.202321098092,-92.762042715038,52.739547229766,-281.932503705595,309.907710331051
5,-664.285127091702,323.173819155205,288.219063722924,241.532539680973,-6.8867681725613,-5.01403464281619,1021.8159773662,-9.06875313342246,265.166332730253,148.819571703307,137.433609391382
5,-89.7330862419343,834.743104847848,32.7582196016389,-92.4678150692449,299.238107119738,-347.763158522242,-323.433830601217,-74.9658762413437,-263.84795816276,105.472768748429,150.441421227004
